0.5004559420731156,0.5004561084375232,0.5119958165174796
0.5006726422449957,0.500389431458517,0.5115790854280114
0.5002559111501709,0.5006228008733105,0.511429062235803
0.5004059343423795,0.50088950877057,0.5110290003899136
0.5015061044239318,0.5011728859114084,0.5112957082871732
0.501622789128983,0.5009228472577275,0.5114123929922243
0.502472920546141,0.500689477842934,0.5120124857610583
0.5022062126488815,0.5002227390274211,0.5116957701330626
0.5018228200465709,0.5013562475907744,0.5121291704661093
0.5018228200465709,0.5013562475907744,0.5121291704661093
0.5014560966931957,0.5010562012063573,0.5122958629018965
0.5015894506418255,0.5012895706164594,0.512445886094105
0.5015894506418255,0.5021230327907041,0.5122291859275817
0.5014727659367745,0.5020063480856531,0.5124625553376838
0.5008059961936255,0.5020230173292318,0.5119124702995859
0.500856003919005,0.5019896788420745,0.5120124857610583
0.5005059498092085,0.5021730405214404,0.512029155004637
0.5001392264504766,0.5032898798412148,0.5118791318124285
0.5000058725018468,0.5035065800077382,0.5116290931587476
0.5005726267835234,0.5034065645462659,0.5118291240816923
0.5002725803937497,0.5030898489182701,0.5115790854280114
0.5006226345142596,0.5034232337898445,0.5114957392101178
0.500472611322051,0.5028731487517467,0.5114123929922243
0.5005726267835234,0.5022397174957552,0.5113790545050668
0.499989203258268,0.5023397329572276,0.5114123929922243
0.500856003919005,0.5014562630522467,0.5117624471073774
0.5002892496373283,0.5008728395269914,0.5113623852614881
0.5007726577064681,0.4995226307971148,0.5110290003899136
0.5010560348473063,0.499389276848485,0.5113623852614881
0.5009726886294128,0.499205915169119,0.5116290931587476
0.5006726422449957,0.5002894159970447,0.5113457160179093
0.5015394429110893,0.500772824065519,0.5120958319819463
0.5012060580395149,0.5008061625526764,0.5117291086232145
0.5017061353415198,0.5015229400265615,0.5116290931587476
0.5014227582060383,0.5024730869058573,0.5119791472739008
0.5012894042574085,0.5028731487517467,0.512812609452837
0.5003225881244858,0.5037732879049978,0.5124625553376838
0.5004559420731156,0.5033898953026872,0.5127792709656795
0.4999558647711106,0.5034732415205807,0.5127125939943591
0.500055880232583,0.5032732105976361,0.5125292323119987
0.4994224489765915,0.5027397948031169,0.512995971132203
0.4996724876302724,0.5021730405214404,0.5127792709656795
0.4997558338481659,0.5026564485852233,0.5122291859275817
0.4998558493096383,0.5019730095984957,0.5122291859275817
0.499989203258268,0.5022230482521766,0.5126125785298923
0.4989223716692298,0.5027564640466957,0.5117791163509562
0.4982055941953447,0.5026064408544871,0.5114957392101178
0.4977888631058767,0.5025064253930148,0.5116124239151689
0.4978555400801915,0.5024564176622787,0.5117624471073774
0.4973554627728299,0.5017896479191297,0.5113123775307519
0.496688693029681,0.5004394391892532,0.5109956619027561
