0.3570171010835617,0.923863229954183,0.1426720557902893,3
0.4556490153388651,0.9238548953323936,0.176677312690884,3
0.473101713365788,0.9796301843468004,0.1995141763937344,3
0.4793860181949666,0.924971734652168,0.2425875018011544,3
0.4970720856319916,0.861278554937868,0.2759093197150215,3
0.4997558338481659,0.7516782784077648,0.3463202045915471,3
0.4975554936957745,0.6564135513553634,0.3999618304278773,3
0.5041731833911708,0.5983712452142503,0.4304332076897829,3
0.5106075114179146,0.5523808021805539,0.4600044457984373,3
0.5136746522310428,0.5210426242525548,0.481741139425092,3
0.5149415147483826,0.4967722056066255,0.490942561880547,3
0.5139746986154599,0.4922715098403703,0.4886088677795258,3
0.5096240260414131,0.4923548560582639,0.4857584271275642,3
0.5077070630298601,0.4917047555586937,0.4911092543163342,3
0.5116076660272811,0.4996559847457446,0.4970435050303596,3
0.5152248918892208,0.4984891376952339,0.5015942085273509,3
0.5121244125782216,0.4990558919769105,0.5042946259841096,3
0.5211924810850469,0.514408265308223,0.5060282273162967,3
0.5208090884827362,0.5145749577440102,0.508628629317572,3
0.5202756726882172,0.5140582111930698,0.5104455768646583,3
0.5198256031115915,0.5145416192568528,0.5120458242482158,3
0.5198089338680129,0.5143082498467506,0.5139294487726114,3
0.5199589570602214,0.5153417429486314,0.510762292492654,3
0.5140747140769322,0.5149250118591634,0.5071617358826443,3
0.5134412828209407,0.5139748649751762,0.5018442471780373,3
